Ano,Mês,LOCAL,INSCRIÇÃO,HIDROMETRO,LEITURA ANTERIOR,LEITURA ATUAL,m3,R$,media_6_meses_reais,desvio_padrao_6_meses_reais,limite_superior_6_meses_reais,limite_inferior_6_meses_reais,anormal_6_meses_reais,media_12_meses_reais,desvio_padrao_12_meses_reais,limite_superior_12_meses_reais,limite_inferior_12_meses_reais,anormal_12_meses_reais,anormal_reais,media_6_meses_m3,desvio_padrao_6_meses_m3,limite_superior_6_meses_m3,limite_inferior_6_meses_m3,anormal_6_meses_m3,media_12_meses_m3,desvio_padrao_12_meses_m3,limite_superior_12_meses_m3,limite_inferior_12_meses_m3,anormal_12_meses_m3,anormal_m3,anormal
2011,1,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,75,943.6,1101.32,359.38,1460.71,741.94,0,923.33,462.09,1385.42,461.24,0,0,86.67,26.94,113.61,59.72,0,73.42,34.24,107.66,39.18,0,0,0
2011,2,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,66,836.89,961.8,232.79,1194.59,729.02,0,971.78,413.65,1385.43,558.12,0,0,76.0,17.3,93.3,58.7,0,76.92,30.69,107.61,46.22,0,0,0
2011,3,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,69,867.86,893.27,173.75,1067.02,719.52,0,1022.8,350.17,1372.97,672.64,0,0,71.0,13.16,84.16,57.84,0,80.67,26.04,106.7,54.63,0,0,0
2011,4,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,74,997.56,858.0,104.45,962.45,753.55,1,1078.21,275.71,1353.93,802.5,0,0,67.5,6.72,74.22,60.78,0,84.33,20.83,105.16,63.5,0,0,0
2011,5,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,83,1125.72,928.19,120.93,1049.12,807.26,1,1082.32,276.05,1358.38,806.27,0,0,71.83,6.97,78.8,64.86,1,84.17,20.83,105.0,63.33,0,0,0
2011,6,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,82,1111.48,980.52,121.0,1101.52,859.52,1,1068.65,269.59,1338.24,799.05,0,0,74.83,6.79,81.63,68.04,1,82.67,20.23,102.89,62.44,0,0,0
2011,7,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,123,1695.32,1105.8,312.6,1418.41,793.2,1,1103.56,321.14,1424.71,782.42,1,1,82.83,20.82,103.65,62.02,1,84.75,23.04,107.79,61.71,1,1,1
2011,8,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,157,2197.48,1332.57,509.81,1842.38,822.76,1,1147.19,424.57,1571.76,722.62,1,1,98.0,34.65,132.65,63.35,1,87.0,28.53,115.53,58.47,1,1,1
2011,9,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,149,2065.56,1532.19,525.69,2057.88,1006.5,1,1212.73,500.67,1713.4,712.06,1,1,111.33,36.6,147.93,74.73,1,91.17,33.63,124.8,57.53,1,1,1
2011,10,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,160,2242.85,1739.74,518.17,2257.91,1221.56,0,1298.87,582.27,1881.14,716.6,1,0,125.67,35.89,161.55,89.78,0,96.58,39.1,135.68,57.49,1,0,0
2011,11,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,93,1290.54,1767.2,482.23,2249.44,1284.97,0,1347.7,551.67,1899.36,796.03,0,0,127.33,33.67,161.01,93.66,1,99.58,37.12,136.7,62.47,0,0,0
2011,12,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,82,1124.38,1769.36,478.74,2248.1,1290.61,1,1374.94,529.66,1904.6,845.27,0,0,127.33,33.67,161.01,93.66,1,101.08,35.89,136.97,65.19,0,0,0
2012,1,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,60,798.2,1619.84,624.42,2244.25,995.42,1,1362.82,541.95,1904.77,820.87,1,1,116.83,43.64,160.47,73.19,1,99.83,37.12,136.95,62.71,1,1,1
2012,2,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,58,786.74,1384.71,628.99,2013.7,755.72,0,1358.64,546.55,1905.19,812.1,1,0,100.33,44.13,144.46,56.2,0,99.17,37.85,137.02,61.32,1,0,0
2012,3,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,54,723.66,1161.06,574.71,1735.78,586.35,0,1346.62,559.74,1906.37,786.88,1,0,84.5,40.03,124.53,44.47,0,97.92,39.16,137.08,58.76,1,0,0
2012,4,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,111,1695.54,1069.84,378.67,1448.51,691.17,1,1404.79,556.43,1961.22,848.36,0,0,76.33,22.86,99.2,53.47,1,101.0,38.56,139.56,62.44,0,0,0
2012,5,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,134,2059.96,1198.08,556.76,1754.84,641.32,1,1482.64,578.74,2061.38,903.9,0,0,83.17,32.8,115.97,50.36,1,105.25,39.2,144.45,66.05,0,0,0
2012,6,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,88,1331.32,1232.57,557.69,1790.26,674.88,0,1500.96,569.33,2070.29,931.63,0,0,84.17,32.85,117.02,51.31,0,105.75,38.91,144.66,66.84,0,0,0
2012,7,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,60,887.8,1247.5,544.78,1792.29,702.72,0,1433.67,591.56,2025.23,842.11,0,0,84.17,32.85,117.02,51.31,0,100.5,40.59,141.09,59.91,0,0,0
2012,8,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,94,1441.74,1356.67,497.57,1854.24,859.1,0,1370.69,540.91,1911.6,829.78,0,0,90.17,30.31,120.47,59.86,0,95.25,36.48,131.73,58.77,0,0,0
2012,9,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,94,1441.74,1476.35,389.48,1865.83,1086.87,0,1318.71,496.18,1814.89,822.52,0,0,96.83,24.63,121.46,72.2,0,90.67,32.33,123.0,58.33,0,0,0
2012,10,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,119,1822.36,1497.49,406.81,1904.29,1090.68,0,1283.66,436.21,1719.87,847.46,1,0,98.17,25.74,123.91,72.43,0,87.25,25.86,113.11,61.39,1,0,0
2012,11,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,93,1410.52,1389.25,299.45,1688.7,1089.8,0,1293.66,437.75,1731.42,855.91,0,0,91.33,18.84,110.18,72.49,0,87.25,25.86,113.11,61.39,0,0,0
2012,12,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,87,1315.48,1386.61,300.13,1686.74,1086.47,0,1309.59,434.5,1744.09,875.09,0,0,91.17,18.88,110.05,72.28,0,87.67,25.81,113.47,61.86,0,0,0
2013,1,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,22,285.88,1286.29,520.15,1806.44,766.13,1,1266.9,508.23,1775.12,758.67,1,1,84.83,32.73,117.56,52.11,1,84.5,31.27,115.77,53.23,1,1,1
2013,2,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,102,1566.23,1307.03,529.99,1837.02,777.05,0,1331.85,490.8,1822.65,841.06,0,0,86.17,33.33,119.5,52.84,0,88.17,30.44,118.61,57.72,0,0,0
2013,3,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,85,1323.22,1287.28,526.16,1813.44,761.13,0,1381.82,452.26,1834.07,929.56,0,0,84.67,33.11,117.78,51.56,0,90.75,28.54,119.29,62.21,0,0,0
2013,4,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,10,128.86,1005.03,626.39,1631.42,378.64,1,1251.26,565.43,1816.69,685.83,1,1,66.5,39.74,106.24,26.76,1,82.33,35.95,118.29,46.38,1,1,1
2013,5,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,86,1422.84,1007.08,628.01,1635.09,379.08,0,1198.17,509.76,1707.93,688.4,0,0,65.33,38.9,104.24,26.43,0,78.33,32.15,110.48,46.18,0,0,0
2013,6,UNB CASA DO PROFº 2 ADUNB LIG. 2,4758544,E03N000286,0,0,73,1197.42,987.41,618.18,1605.59,369.22,0,1187.01,508.05,1695.05,678.96,0,0,63.0,37.75,100.75,25.25,0,77.08,32.03,109.12,45.05,0,0,0
2012,4,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,206,1600.22,1600.22,,,,0,1600.22,,,,0,0,206.0,,,,0,206.0,,,,0,0,0
2012,5,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,10,2447.66,2023.94,599.23,2623.17,1424.71,0,2023.94,599.23,2623.17,1424.71,0,0,108.0,138.59,246.59,-30.59,0,108.0,138.59,246.59,-30.59,0,0,0
2012,6,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,289,2257.58,2101.82,444.67,2546.49,1657.15,0,2101.82,444.67,2546.49,1657.15,0,0,168.33,143.26,311.6,25.07,0,168.33,143.26,311.6,25.07,0,0,0
2012,7,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,258,2012.06,2079.38,365.84,2445.22,1713.54,0,2079.38,365.84,2445.22,1713.54,0,0,190.75,125.27,316.02,65.48,0,190.75,125.27,316.02,65.48,0,0,0
2012,8,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,405,3176.3,2298.76,583.97,2882.74,1714.79,1,2298.76,583.97,2882.74,1714.79,1,1,233.6,144.74,378.34,88.86,1,233.6,144.74,378.34,88.86,1,1,1
2012,9,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,405,3176.3,2445.02,633.38,3078.4,1811.64,1,2445.02,633.38,3078.4,1811.64,1,1,262.17,147.16,409.33,115.0,0,262.17,147.16,409.33,115.0,0,0,1
2012,10,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,403,3160.46,2705.06,528.82,3233.88,2176.24,0,2547.23,638.3,3185.52,1908.93,0,0,295.0,153.94,448.94,141.06,0,282.29,144.5,426.79,137.78,0,0,0
2012,11,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,285,2225.9,2668.1,557.39,3225.49,2110.71,0,2507.06,601.77,3108.83,1905.29,0,0,340.83,70.38,411.21,270.46,0,282.62,133.79,416.41,148.84,0,0,0
2012,12,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,288,2249.66,2666.78,558.56,3225.34,2108.22,0,2478.46,569.41,3047.87,1909.05,0,0,340.67,70.53,411.19,270.14,0,283.22,125.16,408.38,158.06,0,0,0
2013,1,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,181,1402.22,2565.14,730.54,3295.68,1834.6,1,2370.84,635.63,3006.47,1735.2,1,1,327.83,92.24,420.07,235.59,1,273.0,122.35,395.35,150.65,0,0,1
2013,2,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,259,2019.98,2372.42,688.37,3060.79,1684.05,0,2338.94,612.22,2951.16,1726.72,0,0,303.5,86.92,390.42,216.58,0,271.73,116.15,387.87,155.58,0,0,0
2013,3,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,197,1544.0,2100.37,626.94,2727.31,1473.43,0,2272.7,627.22,2899.91,1645.48,1,0,268.83,79.5,348.33,189.33,0,265.5,112.82,378.32,152.68,0,0,0
2013,4,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,198,1682.46,1854.04,361.12,2215.16,1492.92,0,2279.55,619.61,2899.15,1659.94,0,0,234.67,48.19,282.86,186.47,0,264.83,113.23,378.06,151.6,0,0,0
2013,5,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,373,3199.71,2016.34,658.26,2674.6,1358.08,1,2342.22,673.82,3016.04,1668.4,1,1,249.33,73.38,322.72,175.95,1,295.08,83.56,378.64,211.52,0,0,1
2013,6,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,545,4690.95,2423.22,1286.26,3709.48,1136.96,1,2545.0,953.95,3498.95,1591.05,1,1,292.17,142.72,434.88,149.45,1,316.42,110.28,426.69,206.14,1,1,1
2013,7,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,451,3875.97,2835.51,1290.0,4125.51,1545.51,0,2700.33,1009.42,3709.75,1690.91,1,0,337.17,143.22,480.39,193.95,0,332.5,114.96,447.46,217.54,1,0,0
2013,8,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,538,4835.59,3304.78,1437.67,4742.45,1867.11,1,2838.6,1179.81,4018.41,1658.79,1,1,383.67,157.36,541.03,226.31,0,343.58,128.23,471.81,215.36,1,0,1
2013,9,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,550,5131.96,3902.77,1298.24,5201.01,2604.54,0,3001.57,1353.05,4354.63,1648.52,1,0,442.5,138.47,580.97,304.03,0,355.67,140.76,496.43,214.91,1,0,0
2014,1,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,271,2315.37,4008.26,1090.91,5099.16,2917.35,1,2931.15,1365.96,4297.11,1565.18,0,0,454.67,113.67,568.34,340.99,1,344.67,141.88,486.54,202.79,0,0,0
2014,2,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,248,2115.96,3827.63,1317.7,5145.33,2509.93,1,2921.99,1371.48,4293.47,1550.5,0,0,433.83,140.03,573.87,293.8,1,341.58,143.68,485.27,197.9,0,0,0
2014,3,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,249,2134.49,3401.56,1393.83,4795.39,2007.73,0,2912.39,1377.01,4289.39,1535.38,0,0,384.5,145.09,529.59,239.41,0,338.33,145.44,483.77,192.9,0,0,0
2014,4,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,496,4581.06,3519.07,1469.5,4988.57,2049.57,0,3177.29,1365.8,4543.09,1811.5,1,0,392.0,150.28,542.28,241.72,0,364.58,142.86,507.44,221.72,0,0,0
2014,5,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,572,5288.62,3594.58,1559.55,5154.13,2035.02,1,3449.68,1438.03,4887.71,2011.64,1,1,397.67,157.36,555.03,240.31,1,390.67,150.22,540.88,240.45,1,1,1
2014,6,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,727,6731.67,3861.2,1960.22,5821.41,1900.98,1,3881.98,1585.29,5467.27,2296.69,1,1,427.17,201.91,629.08,225.25,1,434.83,165.26,600.09,269.57,1,1,1
2014,7,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,578,5344.48,4366.05,1870.49,6236.53,2495.56,0,4187.15,1471.8,5658.95,2715.36,0,0,478.33,193.13,671.47,285.2,0,466.5,151.59,618.09,314.91,0,0,0
2014,8,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,712,6592.02,5112.06,1676.1,6788.15,3435.96,0,4469.84,1586.23,6056.08,2883.61,1,0,555.67,174.45,730.12,381.22,0,494.75,163.69,658.44,331.06,1,0,0
2014,9,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,910,7435.4,5995.54,1085.84,7081.38,4909.7,1,4698.55,1803.92,6502.47,2894.63,1,1,665.83,148.9,814.73,516.94,1,525.17,203.06,728.22,322.11,1,1,1
2014,10,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,998,9254.68,6774.48,1474.86,8249.34,5299.62,1,5146.78,2204.67,7351.44,2942.11,1,1,749.5,173.4,922.9,576.1,1,570.75,242.47,813.22,328.28,1,1,1
2014,11,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,790,7318.2,7112.74,1286.65,8399.39,5826.09,0,5353.66,2287.73,7641.39,3065.93,0,0,785.83,150.04,935.87,635.8,0,591.75,250.16,841.91,341.59,0,0,0
2014,12,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,377,3473.17,6569.66,1980.35,8550.01,4589.31,1,5215.43,2351.57,7566.99,2863.86,0,0,727.5,226.2,953.7,501.3,1,577.33,257.66,834.99,319.67,0,0,0
2015,1,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,271,2315.37,6064.81,2633.54,8698.35,3431.27,1,5215.43,2351.57,7566.99,2863.86,1,1,676.33,291.94,968.28,384.39,1,577.33,257.66,834.99,319.67,1,1,1
2015,2,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,248,2115.96,5318.8,3054.63,8373.43,2264.16,1,5215.43,2351.57,7566.99,2863.86,1,1,599.0,338.37,937.37,260.63,1,577.33,257.66,834.99,319.67,1,1,1
2015,3,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,249,2134.49,4435.31,3086.43,7521.75,1348.88,0,5215.43,2351.57,7566.99,2863.86,1,0,488.83,324.17,813.0,164.66,0,577.33,257.66,834.99,319.67,1,0,0
2015,4,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,496,4581.06,3656.38,2038.87,5695.24,1617.51,0,5215.43,2351.57,7566.99,2863.86,0,0,405.17,211.77,616.94,193.4,0,577.33,257.66,834.99,319.67,0,0,0
2015,5,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,572,5288.62,3318.11,1367.74,4685.85,1950.37,1,5215.43,2351.57,7566.99,2863.86,0,0,368.83,138.6,507.43,230.24,1,577.33,257.66,834.99,319.67,0,0,0
2015,6,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,727,6731.67,3861.2,1960.22,5821.41,1900.98,1,5215.43,2351.57,7566.99,2863.86,0,0,427.17,201.91,629.08,225.25,1,577.33,257.66,834.99,319.67,0,0,0
2015,7,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,578,5344.48,4366.05,1870.49,6236.53,2495.56,0,5215.43,2351.57,7566.99,2863.86,0,0,478.33,193.13,671.47,285.2,0,577.33,257.66,834.99,319.67,0,0,0
2015,8,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,712,6592.02,5112.06,1676.1,6788.15,3435.96,0,5215.43,2351.57,7566.99,2863.86,0,0,555.67,174.45,730.12,381.22,0,577.33,257.66,834.99,319.67,0,0,0
2015,9,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,910,7435.4,5995.54,1085.84,7081.38,4909.7,1,5215.43,2351.57,7566.99,2863.86,0,0,665.83,148.9,814.73,516.94,1,577.33,257.66,834.99,319.67,1,1,1
2015,10,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,998,9254.68,6774.48,1474.86,8249.34,5299.62,1,5215.43,2351.57,7566.99,2863.86,1,1,749.5,173.4,922.9,576.1,1,577.33,257.66,834.99,319.67,1,1,1
2015,11,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,790,7318.2,7112.74,1286.65,8399.39,5826.09,0,5215.43,2351.57,7566.99,2863.86,0,0,785.83,150.04,935.87,635.8,0,577.33,257.66,834.99,319.67,0,0,0
2015,12,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,377,3473.17,6569.66,1980.35,8550.01,4589.31,1,5215.43,2351.57,7566.99,2863.86,0,0,727.5,226.2,953.7,501.3,1,577.33,257.66,834.99,319.67,0,0,0
2016,1,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,190,2016.8,6015.05,2719.96,8735.0,3295.09,1,5190.55,2386.36,7576.91,2804.18,1,1,662.83,315.37,978.2,347.46,1,570.58,267.29,837.88,303.29,1,1,1
2016,2,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,319,3500.19,5499.74,2877.12,8376.86,2622.62,0,5305.9,2254.02,7559.92,3051.88,0,0,597.33,342.74,940.07,254.59,0,576.5,260.2,836.7,316.3,0,0,0
2016,3,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,10,67.2,4271.71,3409.0,7680.71,862.7,1,5133.62,2574.64,7708.27,2558.98,1,1,447.33,374.05,821.38,73.29,1,556.58,294.44,851.02,262.15,1,1,1
2016,4,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,465,5122.25,3582.97,2496.15,6079.12,1086.82,0,5178.72,2568.82,7747.54,2609.91,0,0,358.5,264.3,622.8,94.2,0,554.0,295.15,849.15,258.85,0,0,0
2016,5,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,734,8110.84,3715.07,2742.21,6457.29,972.86,1,5413.91,2705.36,8119.26,2708.55,0,0,349.17,246.4,595.57,102.77,1,567.5,299.72,867.22,267.78,0,0,0
2016,6,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,1120,12466.3,5213.93,4486.53,9700.46,727.4,1,5891.79,3381.34,9273.13,2510.46,1,1,473.0,401.24,874.24,71.76,1,600.25,337.79,938.04,262.46,1,1,1
2016,7,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,1188,14208.6,7245.9,5413.94,12659.84,1831.95,1,6630.47,4135.1,10765.57,2495.37,1,1,639.33,462.62,1101.96,176.71,1,651.08,377.68,1028.76,273.41,1,1,1
2016,8,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,1014,12120.6,8682.63,5364.72,14047.35,3317.91,0,7091.19,4428.04,11519.22,2663.15,1,0,755.17,453.29,1208.46,301.88,0,676.25,391.9,1068.15,284.35,0,0,0
2016,9,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,1065,12732.6,10793.53,3445.06,14238.59,7348.47,0,7532.62,4719.89,12252.51,2812.73,1,0,931.0,276.62,1207.62,654.38,0,689.17,402.71,1091.88,286.46,0,0,0
2016,10,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,1065,12732.6,12061.92,2063.29,14125.21,9998.63,0,7822.45,4937.04,12759.48,2885.41,0,0,1031.0,157.09,1188.09,873.91,0,694.75,407.81,1102.56,286.94,0,0,0
2016,11,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,501,5964.6,11704.22,2901.19,14605.4,8803.03,1,7709.65,4964.99,12674.64,2744.66,0,0,992.17,247.8,1239.97,744.37,1,670.67,410.2,1080.87,260.46,0,0,0
2016,12,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,446,5304.6,10510.6,3844.75,14355.35,6665.85,1,7862.26,4849.74,12712.0,3012.53,0,0,879.83,320.4,1200.23,559.44,1,676.42,406.18,1082.59,270.24,0,0,0
2017,1,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,284,3360.6,8702.6,4283.56,12986.16,4419.04,1,7974.25,4716.17,12690.41,3258.08,0,0,729.17,356.96,1086.13,372.2,1,684.25,396.74,1080.99,287.51,1,1,1
2017,2,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,191,2244.6,7056.6,4593.73,11650.33,2462.87,1,7869.62,4836.83,12706.45,3032.78,1,1,592.0,382.81,974.81,209.19,1,673.58,408.98,1082.57,264.6,1,1,1
2017,3,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,116,1344.6,5158.6,4106.27,9264.87,1052.33,0,7976.07,4660.34,12636.41,3315.72,1,0,433.83,342.19,776.02,91.64,0,682.42,394.23,1076.64,288.19,1,0,0
2017,4,UNB CECEL COMP DE EDUCAÇÃO CULT E LAZER UNB SLE LT 01 PROJ A FGA GAMA,6548393,B10S029685,0,0,538,6408.6,4104.6,2089.92,6194.52,2014.68,1,8083.26,4603.18,12686.44,3480.08,0,0,346.0,174.16,520.16,171.84,1,688.5,391.12,1079.62,297.38,0,0,0
